date,state_territory,state,population_estimate,positive_increase,total_tests_viral,positive_cases_viral,total_test_encounters_viral,rate_of_new_cases,rate_of_pcr_tests,percent_positivity,new_case_moving_ave,pcr_test_moving_ave,percent_positivity_moving_ave
2020-07-08,Oklahoma,OK,3943079,673,397647,17893,NA,17.067880202248038,NA,NA,14.977418118466014,NA,NA
2020-07-07,Oklahoma,OK,3943079,858,391881,17220,NA,21.75964519097893,NA,NA,14.589758771906784,NA,NA
2020-07-06,Oklahoma,OK,3943079,434,366289,16362,NA,11.006627054644353,NA,NA,14.336149853597005,NA,NA
2020-07-05,Oklahoma,OK,3943079,283,366289,15928,NA,7.177132388166709,NA,NA,13.698504573275278,NA,NA
2020-07-04,Oklahoma,OK,3943079,580,366289,15645,NA,14.709317261967108,NA,NA,12.546395487239431,NA,NA
2020-07-03,Oklahoma,OK,3943079,526,366289,15065,NA,13.33982910309431,NA,NA,11.557320705831298,NA,NA
2020-07-02,Oklahoma,OK,3943079,427,355200,14539,NA,10.829100811827509,NA,NA,10.810985889091095,NA,NA
2020-07-01,Oklahoma,OK,3943079,355,348350,14112,NA,9.003116599997108,NA,NA,10.879822595489461,NA,NA
2020-06-30,Oklahoma,OK,3943079,585,343623,13757,NA,14.836121721121996,NA,NA,9.86176393770307,NA,NA
2020-06-29,Oklahoma,OK,3943079,228,327683,13172,NA,5.782283337462932,NA,NA,9.387152962009056,NA,NA
2020-06-28,Oklahoma,OK,3943079,302,327683,12944,NA,7.6589893329552865,NA,NA,9.427005792029163,NA,NA
2020-06-27,Oklahoma,OK,3943079,299,327683,12642,NA,7.582906657462353,NA,NA,9.887124829534047,NA,NA
2020-06-26,Oklahoma,OK,3943079,395,312454,12343,NA,10.01755227323622,NA,NA,8.83645931082211,NA,NA
2020-06-25,Oklahoma,OK,3943079,438,306716,11948,NA,11.108070621968265,NA,NA,8.800229465349286,NA,NA
2020-06-24,Oklahoma,OK,3943079,482,299930,11510,NA,12.223949862531287,NA,NA,9.437874745671012,NA,NA
2020-06-23,Oklahoma,OK,3943079,295,296988,11028,NA,7.481463090138443,NA,NA,9.553810251184052,NA,NA
2020-06-22,Oklahoma,OK,3943079,218,283875,10733,NA,5.5286744191531545,NA,NA,9.398021915650904,NA,NA
2020-06-21,Oklahoma,OK,3943079,478,283875,10037,NA,12.122506295207375,NA,NA,9.441497730218293,NA,NA
2020-06-20,Oklahoma,OK,3943079,331,283875,10037,NA,8.394455196053642,NA,NA,8.633572176174289,NA,NA
2020-06-19,Oklahoma,OK,3943079,352,276316,9706,NA,8.927033924504176,NA,NA,8.390832211506359,NA,NA
2020-06-18,Oklahoma,OK,3943079,450,271339,9354,NA,11.412401323939998,NA,NA,8.274896705993317,NA,NA
2020-06-17,Oklahoma,OK,3943079,259,267424,8904,NA,6.568470984223243,NA,NA,7.115541650862904,NA,NA
2020-06-16,Oklahoma,OK,3943079,228,263882,8645,NA,5.782283337462932,NA,NA,6.731505288850955,NA,NA
2020-06-15,Oklahoma,OK,3943079,186,252624,8417,NA,4.717125880561865,NA,NA,6.260517297704226,NA,NA
2020-06-14,Oklahoma,OK,3943079,158,252624,8231,NA,4.0070209092944875,NA,NA,5.159129995330334,NA,NA
2020-06-13,Oklahoma,OK,3943079,225,248091,8073,NA,5.706200661969999,NA,NA,4.6446661896162125,NA,NA
2020-06-12,Oklahoma,OK,3943079,222,248091,7848,NA,5.630117986477066,NA,NA,4.391057271306435,NA,NA
2020-06-11,Oklahoma,OK,3943079,146,243214,7626,NA,3.7026902073227546,NA,NA,3.916446295612423,NA,NA
2020-06-10,Oklahoma,OK,3943079,117,239005,7480,NA,2.9672243442243995,NA,NA,3.8765934655923147,NA,NA
2020-06-09,Oklahoma,OK,3943079,158,235731,7363,NA,4.0070209092944875,NA,NA,3.4092284589928674,NA,NA
2020-06-08,Oklahoma,OK,3943079,55,223245,7205,NA,1.3948490507037774,NA,NA,2.604925889496144,NA,NA
2020-06-07,Oklahoma,OK,3943079,147,223245,7150,NA,3.728051099153732,NA,NA,2.4455145694157117,NA,NA
2020-06-06,Oklahoma,OK,3943079,96,223245,7003,NA,2.4346456157738663,NA,NA,2.431022631226582,NA,NA
2020-06-05,Oklahoma,OK,3943079,0,218010,6907,NA,0,NA,NA,2.2897262338825626,NA,NA
2020-06-04,Oklahoma,OK,3943079,102,213142,6907,NA,2.5868109667597325,NA,NA,2.333202048449954,NA,NA
2020-06-03,Oklahoma,OK,3943079,113,209286,6805,NA,2.8657807769004884,NA,NA,2.1194459601602835,NA,NA
2020-06-02,Oklahoma,OK,3943079,119,206116,6692,NA,3.017946127886355,NA,NA,2.061478207403763,NA,NA
2020-06-01,Oklahoma,OK,3943079,67,194496,6573,NA,1.6991797526755106,NA,NA,2.307841156618976,NA,NA
2020-05-31,Oklahoma,OK,3943079,88,194496,6506,NA,2.231758481126044,NA,NA,2.0868390992347408,NA,NA
2020-05-30,Oklahoma,OK,3943079,80,194496,6418,NA,2.0288713464782218,NA,NA,2.0107564237418076,NA,NA
2020-05-29,Oklahoma,OK,3943079,68,188665,6338,NA,1.7245406445064886,NA,NA,1.7499015363374646,NA,NA
2020-05-28,Oklahoma,OK,3943079,41,183632,6270,NA,1.0397965650700887,NA,NA,1.699179752675509,NA,NA
2020-05-27,Oklahoma,OK,3943079,92,179842,6229,NA,2.333202048449955,NA,NA,1.6593269226554013,NA,NA
2020-05-26,Oklahoma,OK,3943079,47,160903,6137,NA,1.1919619160559554,NA,NA,1.77163944362116,NA,NA
2020-05-25,Oklahoma,OK,3943079,53,160903,6090,NA,1.3441272670418218,NA,NA,2.1375608828966963,NA,NA
2020-05-24,Oklahoma,OK,3943079,77,160903,6037,NA,1.9527886709852884,NA,NA,2.525220229455928,NA,NA
2020-05-23,Oklahoma,OK,3943079,111,160903,5960,NA,2.815058993238533,NA,NA,2.3476939866390834,NA,NA
2020-05-22,Oklahoma,OK,3943079,169,152998,5849,NA,4.285990719435243,NA,NA,2.5071053067195153,NA,NA
2020-05-21,Oklahoma,OK,3943079,148,149447,5680,NA,3.7534119909847106,NA,NA,2.633909765874404,NA,NA
2020-05-20,Oklahoma,OK,3943079,43,145218,5532,NA,1.0905183487320442,NA,NA,2.619417827685274,NA,NA
2020-05-19,Oklahoma,OK,3943079,91,140262,5489,NA,2.307841156618977,NA,NA,2.7643372095765755,NA,NA
2020-05-18,Oklahoma,OK,3943079,88,123954,5398,NA,2.231758481126044,NA,NA,2.6013029049488616,NA,NA
2020-05-17,Oklahoma,OK,3943079,73,NA,5310,NA,1.8513451036613773,NA,NA,2.463629492152125,NA,NA
2020-05-16,Oklahoma,OK,3943079,151,123954,5237,NA,3.8294946664776432,NA,NA,2.7425993022928803,NA,NA
2020-05-15,Oklahoma,OK,3943079,124,118751,5086,NA,3.1447505870412438,NA,NA,2.8440428696167914,NA,NA
2020-05-14,Oklahoma,OK,3943079,110,112647,4962,NA,2.789698101407555,NA,NA,2.612171858590709,NA,NA
2020-05-13,Oklahoma,OK,3943079,120,109859,4852,NA,3.0433070197173326,NA,NA,2.706369456820055,NA,NA
2020-05-12,Oklahoma,OK,3943079,119,106559,4732,NA,3.017946127886355,NA,NA,2.3984157703010394,NA,NA
2020-05-11,Oklahoma,OK,3943079,24,95869,4613,NA,0.6086614039434666,NA,NA,2.2897262338825635,NA,NA
2020-05-10,Oklahoma,OK,3943079,99,95869,4589,NA,2.5107282912667994,NA,NA,2.358562940280931,NA,NA
2020-05-09,Oklahoma,OK,3943079,66,95869,4490,NA,1.673818860844533,NA,NA,2.1919056511059347,NA,NA
2020-05-08,Oklahoma,OK,3943079,94,89857,4424,NA,2.3839238321119107,NA,NA,2.061478207403763,NA,NA
2020-05-07,Oklahoma,OK,3943079,129,87459,4330,NA,3.2715550461961325,NA,NA,2.235381465673325,NA,NA
2020-05-06,Oklahoma,OK,3943079,74,83401,4201,NA,1.8767059954923553,NA,NA,2.3150871257135406,NA,NA
2020-05-05,Oklahoma,OK,3943079,83,79892,4127,NA,2.104954021971155,NA,NA,2.449137553962995,NA,NA
2020-05-04,Oklahoma,OK,3943079,72,70368,4044,NA,1.8259842118303997,NA,NA,2.579564997665166,NA,NA
2020-05-03,Oklahoma,OK,3943079,121,70368,3972,NA,3.0686679115483106,NA,NA,2.6375327504216868,NA,NA
2020-05-02,Oklahoma,OK,3943079,103,70368,3851,NA,2.61217185859071,NA,NA,2.597679920401579,NA,NA
2020-05-01,Oklahoma,OK,3943079,130,66866,3748,NA,3.29691593802711,NA,NA,2.7679601941238583,NA,NA
2020-04-30,Oklahoma,OK,3943079,145,63779,3618,NA,3.677329315491777,NA,NA,2.604925889496144,NA,NA
2020-04-29,Oklahoma,OK,3943079,63,61619,3473,NA,1.5977361853515997,NA,NA,2.3839238321119085,NA,NA
2020-04-28,Oklahoma,OK,3943079,130,NA,3410,NA,3.29691593802711,NA,NA,2.2716113111461502,NA,NA
2020-04-27,Oklahoma,OK,3943079,27,NA,3280,NA,0.6847440794363998,NA,NA,2.1774137129168043,NA,NA
2020-04-26,Oklahoma,OK,3943079,60,NA,3253,NA,1.5216535098586663,NA,NA,2.0977080528765883,NA,NA
2020-04-25,Oklahoma,OK,3943079,72,NA,3193,NA,1.8259842118303997,NA,NA,2.184659682011369,NA,NA
2020-04-24,Oklahoma,OK,3943079,104,NA,3121,NA,2.637532750421688,NA,NA,2.173790728369522,NA,NA
2020-04-23,Oklahoma,OK,3943079,123,NA,3017,NA,3.1193896952102658,NA,NA,2.369431893922779,NA,NA
2020-04-22,Oklahoma,OK,3943079,87,NA,2894,NA,2.206397589295066,NA,NA,2.2571193729570203,NA,NA
2020-04-21,Oklahoma,OK,3943079,127,NA,2807,NA,3.220833262534177,NA,NA,2.376677863017344,NA,NA
2020-04-20,Oklahoma,OK,3943079,81,NA,2680,NA,2.0542322383091993,NA,NA,2.3911698012064737,NA,NA
2020-04-19,Oklahoma,OK,3943079,29,NA,2599,NA,0.7354658630983554,NA,NA,2.28610324933528,NA,NA
2020-04-18,Oklahoma,OK,3943079,105,NA,2570,NA,2.662893642252666,NA,NA,2.2571193729570203,NA,NA
2020-04-17,Oklahoma,OK,3943079,108,NA,2465,NA,2.7389763177455992,NA,NA,2.2136435583896295,NA,NA
2020-04-16,Oklahoma,OK,3943079,94,NA,2357,NA,2.3839238321119107,NA,NA,2.2788572802407154,NA,NA
2020-04-15,Oklahoma,OK,3943079,79,NA,2263,NA,2.0035104546472438,NA,NA,2.543335152192341,NA,NA
2020-04-14,Oklahoma,OK,3943079,115,NA,2184,NA,2.916502560562444,NA,NA,2.431022631226582,NA,NA
2020-04-13,Oklahoma,OK,3943079,99,NA,NA,NA,2.5107282912667994,NA,NA,2.4382686003211473,NA,NA
2020-04-12,Oklahoma,OK,3943079,102,NA,NA,NA,2.5868109667597325,NA,NA,2.6773855804417943,NA,NA
2020-04-11,Oklahoma,OK,3943079,74,NA,NA,NA,1.8767059954923553,NA,NA,2.579564997665166,NA,NA
2020-04-10,Oklahoma,OK,3943079,110,NA,NA,NA,2.789698101407555,NA,NA,2.6882545340836423,NA,NA
2020-04-09,Oklahoma,OK,3943079,160,NA,NA,NA,4.0577426929564435,NA,NA,2.6013029049488616,NA,NA
2020-04-08,Oklahoma,OK,3943079,52,NA,NA,NA,1.318766375210844,NA,NA,2.5686960440233184,NA,NA
2020-04-07,Oklahoma,OK,3943079,145,NA,NA,NA,3.677329315491777,NA,NA,2.9201255451097246,NA,NA
2020-04-06,Oklahoma,OK,3943079,75,NA,NA,NA,1.9020668873233328,NA,NA,2.916502560562442,NA,NA
2020-04-05,Oklahoma,OK,3943079,93,NA,NA,NA,2.3585629402809327,NA,NA,2.916502560562442,NA,NA
2020-04-04,Oklahoma,OK,3943079,171,NA,NA,NA,4.336712503097199,NA,NA,3.286046984385261,NA,NA
2020-04-03,Oklahoma,OK,3943079,109,NA,NA,NA,2.7643372095765772,NA,NA,3.065044927001026,NA,NA
2020-04-02,Oklahoma,OK,3943079,160,NA,NA,NA,4.0577426929564435,NA,NA,2.981716282413528,NA,NA
2020-04-01,Oklahoma,OK,3943079,154,NA,NA,NA,3.905577341970577,NA,NA,2.8331739159749434,NA,NA
2020-03-31,Oklahoma,OK,3943079,84,NA,NA,NA,2.130314913802133,NA,NA,2.4129077084901693,NA,NA
2020-03-30,Oklahoma,OK,3943079,52,NA,NA,NA,1.318766375210844,NA,NA,2.28610324933528,NA,NA
2020-03-29,Oklahoma,OK,3943079,52,NA,NA,NA,1.318766375210844,NA,NA,2.0107564237418076,NA,NA
2020-03-28,Oklahoma,OK,3943079,55,NA,NA,NA,1.3948490507037774,NA,NA,1.6629499072026837,NA,NA
2020-03-27,Oklahoma,OK,3943079,74,NA,NA,NA,1.8767059954923553,NA,NA,1.4491938189130138,NA,NA
2020-03-26,Oklahoma,OK,3943079,84,NA,NA,NA,2.130314913802133,NA,NA,1.3115204061162775,NA,NA
2020-03-25,Oklahoma,OK,3943079,58,NA,NA,NA,1.4709317261967108,NA,NA,1.173846993319541,NA,NA
2020-03-24,Oklahoma,OK,3943079,25,NA,NA,NA,0.6340222957744442,NA,NA,0.9890747814081314,NA,NA
2020-03-23,Oklahoma,OK,3943079,14,NA,NA,NA,0.3550524856336888,NA,NA,0.7390888476456362,NA,NA
2020-03-22,Oklahoma,OK,3943079,14,NA,NA,NA,0.3550524856336888,NA,NA,0.48910291388314103,NA,NA
2020-03-21,Oklahoma,OK,3943079,4,NA,NA,NA,0.10144356732391109,NA,NA,0.32244562470814425,NA,NA
2020-03-20,Oklahoma,OK,3943079,5,NA,NA,NA,0.12680445915488886,NA,NA,0.25723190285705855,NA,NA
2020-03-19,Oklahoma,OK,3943079,15,NA,NA,NA,0.3804133774646666,NA,NA,0.21013310374238553,NA,NA
2020-03-18,Oklahoma,OK,3943079,12,NA,NA,NA,0.3043307019717333,NA,NA,0.1775262428168427,NA,NA
2020-03-17,Oklahoma,OK,3943079,7,NA,NA,NA,0.1775262428168444,NA,NA,0.1666572891749951,NA,NA
2020-03-16,Oklahoma,OK,3943079,1,NA,NA,NA,0.025360891830977773,NA,NA,0.14854236643858237,NA,NA
2020-03-15,Oklahoma,OK,3943079,5,NA,NA,NA,0.12680445915488886,NA,NA,0.09782058277662685,NA,NA
2020-03-14,Oklahoma,OK,3943079,1,NA,NA,NA,0.025360891830977773,NA,NA,0.05434476820923638,NA,NA
2020-03-13,Oklahoma,OK,3943079,0,NA,NA,NA,0,NA,NA,0.032606860925541145,NA,NA
2020-03-12,Oklahoma,OK,3943079,1,NA,NA,NA,0.025360891830977773,NA,NA,0.028983876378258604,NA,NA
2020-03-11,Oklahoma,OK,3943079,0,NA,NA,NA,0,NA,NA,0.01086895364184591,NA,NA
2020-03-10,Oklahoma,OK,3943079,1,NA,NA,NA,0.025360891830977773,NA,NA,0.007245969094563371,NA,NA
2020-03-09,Oklahoma,OK,3943079,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-03-08,Oklahoma,OK,3943079,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-03-07,Oklahoma,OK,3943079,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2020-08-31,Wyoming,WY,577737,22,107599,3264,NA,3.8079610618672515,NA,NA,NA,NA,NA
2020-08-30,Wyoming,WY,577737,36,105845,3245,NA,6.23120901032823,NA,NA,NA,NA,NA
2020-08-29,Wyoming,WY,577737,21,105845,3210,NA,3.634871922691467,NA,NA,NA,NA,NA
2020-08-28,Wyoming,WY,577737,41,105845,3196,NA,7.096654706207149,NA,NA,5.909757751858916,NA,NA
2020-08-27,Wyoming,WY,577737,38,104738,3166,NA,6.577387288679796,NA,NA,5.959211791623425,NA,NA
2020-08-26,Wyoming,WY,577737,50,104236,3135,NA,8.654456958789208,NA,NA,5.959211791623425,NA,NA
2020-08-25,Wyoming,WY,577737,31,99692,3089,NA,5.365763314449309,NA,NA,5.909757751858916,NA,NA
2020-08-24,Wyoming,WY,577737,24,95016,3068,NA,4.154139340218819,NA,NA,6.280663050092739,NA,NA
2020-08-23,Wyoming,WY,577737,36,93231,3046,NA,6.23120901032823,NA,NA,6.280663050092739,NA,NA
2020-08-22,Wyoming,WY,577737,19,93231,3009,NA,3.288693644339898,NA,NA,6.701022388091071,NA,NA
2020-08-21,Wyoming,WY,577737,56,93231,2994,NA,9.692991793843913,NA,NA,6.725749407973327,NA,NA
2020-08-20,Wyoming,WY,577737,38,92080,2940,NA,6.577387288679796,NA,NA,7.245016825500679,NA,NA
2020-08-19,Wyoming,WY,577737,67,90545,2909,NA,11.596972324777537,NA,NA,7.813738282792541,NA,NA
2020-08-18,Wyoming,WY,577737,32,89532,2850,NA,5.5388524536250925,NA,NA,8.431913779848914,NA,NA
2020-08-17,Wyoming,WY,577737,45,87365,2829,NA,7.789011262910287,NA,NA,8.629729938906953,NA,NA
2020-08-16,Wyoming,WY,577737,59,85877,2789,NA,10.212259211371265,NA,NA,8.506094839495677,NA,NA
2020-08-15,Wyoming,WY,577737,44,85877,2730,NA,7.615922123734503,NA,NA,7.170835765853915,NA,NA
2020-08-14,Wyoming,WY,577737,64,85877,2694,NA,11.077704907250185,NA,NA,7.14610874597166,NA,NA
2020-08-13,Wyoming,WY,577737,33,85285,2627,NA,5.711941592800876,NA,NA,5.835576692212151,NA,NA
2020-08-12,Wyoming,WY,577737,13,84929,2600,NA,2.250158809285194,NA,NA,5.2915822548025435,NA,NA
2020-08-11,Wyoming,WY,577737,31,84264,2584,NA,5.365763314449309,NA,NA,4.525044638452643,NA,NA
2020-08-10,Wyoming,WY,577737,-8,82445,2565,NA,-1.3847131134062731,NA,NA,3.9810502010430358,NA,NA
2020-08-09,Wyoming,WY,577737,37,80681,2533,NA,6.404298149504013,NA,NA,4.030504240807546,NA,NA
2020-08-08,Wyoming,WY,577737,13,80681,2498,NA,2.250158809285194,NA,NA,4.673406757746172,NA,NA
2020-08-07,Wyoming,WY,577737,42,80681,2490,NA,7.269743845382934,NA,NA,4.7970418571574465,NA,NA
2020-08-06,Wyoming,WY,577737,35,79982,2449,NA,6.058119871152445,NA,NA,5.983938811505681,NA,NA
2020-08-05,Wyoming,WY,577737,39,79405,2424,NA,6.750476427855582,NA,NA,6.033392851270191,NA,NA
2020-08-04,Wyoming,WY,577737,36,78634,2392,NA,6.23120901032823,NA,NA,6.775203447737837,NA,NA
2020-08-03,Wyoming,WY,577737,40,78011,2364,NA,6.923565567031365,NA,NA,6.725749407973327,NA,NA
2020-08-02,Wyoming,WY,577737,39,75767,2333,NA,6.750476427855582,NA,NA,7.29447086526519,NA,NA
2020-08-01,Wyoming,WY,577737,43,75767,2297,NA,7.442832984558717,NA,NA,7.29447086526519,NA,NA
2020-07-31,Wyoming,WY,577737,40,75767,2254,NA,6.923565567031365,NA,NA,8.110462521379599,NA,NA
2020-07-30,Wyoming,WY,577737,58,74891,2217,NA,10.03917007219548,NA,NA,8.234097620790875,NA,NA
2020-07-29,Wyoming,WY,577737,39,73724,2172,NA,6.750476427855582,NA,NA,7.986827421968326,NA,NA
2020-07-28,Wyoming,WY,577737,69,71866,2136,NA,11.943150603129105,NA,NA,7.937373382203816,NA,NA
2020-07-27,Wyoming,WY,577737,45,67700,2072,NA,7.789011262910287,NA,NA,8.40718675996666,NA,NA
2020-07-26,Wyoming,WY,577737,29,67700,2029,NA,5.01958503609774,NA,NA,8.40718675996666,NA,NA
2020-07-25,Wyoming,WY,577737,41,67700,2008,NA,7.096654706207149,NA,NA,8.679183978671462,NA,NA
2020-07-24,Wyoming,WY,577737,59,67700,1972,NA,10.212259211371265,NA,NA,8.234097620790875,NA,NA
2020-07-23,Wyoming,WY,577737,58,67700,1922,NA,10.03917007219548,NA,NA,8.629729938906953,NA,NA
2020-07-22,Wyoming,WY,577737,50,61032,1864,NA,8.654456958789208,NA,NA,8.357732720202149,NA,NA
2020-07-21,Wyoming,WY,577737,51,61032,1830,NA,8.82754609796499,NA,NA,8.30827868043764,NA,NA
2020-07-20,Wyoming,WY,577737,61,61032,1790,NA,10.558437489722833,NA,NA,7.912646362321561,NA,NA
2020-07-19,Wyoming,WY,577737,18,61032,1728,NA,3.115604505164115,NA,NA,7.492287024323228,NA,NA
2020-07-18,Wyoming,WY,577737,39,61032,1713,NA,6.750476427855582,NA,NA,7.09665470620715,NA,NA
2020-07-17,Wyoming,WY,577737,43,61032,1678,NA,7.442832984558717,NA,NA,8.036281461732836,NA,NA
2020-07-16,Wyoming,WY,577737,41,60203,1644,NA,7.096654706207149,NA,NA,6.527933248915288,NA,NA
2020-07-15,Wyoming,WY,577737,34,59347,1605,NA,5.885030731976661,NA,NA,6.651568348326562,NA,NA
2020-07-14,Wyoming,WY,577737,89,54917,1581,NA,15.404933386644787,NA,NA,6.898838547149111,NA,NA
2020-07-13,Wyoming,WY,577737,0,54917,1506,NA,0,NA,NA,6.231209010328229,NA,NA
2020-07-12,Wyoming,WY,577737,23,54917,1506,NA,3.981050201043035,NA,NA,6.058119871152445,NA,NA
2020-07-11,Wyoming,WY,577737,49,54917,1488,NA,8.481367819613423,NA,NA,5.934484771741171,NA,NA
2020-07-10,Wyoming,WY,577737,16,54917,1445,NA,2.7694262268125462,NA,NA,5.637760533154113,NA,NA
2020-07-09,Wyoming,WY,577737,34,53488,1428,NA,5.885030731976661,NA,NA,5.637760533154113,NA,NA
2020-07-08,Wyoming,WY,577737,29,51691,1404,NA,5.01958503609774,NA,NA,5.761395632565387,NA,NA
2020-07-07,Wyoming,WY,577737,77,51691,1378,NA,13.327863716535377,NA,NA,5.143220135509014,NA,NA
2020-07-06,Wyoming,WY,577737,0,47932,1312,NA,0,NA,NA,5.5388524536250925,NA,NA
2020-07-05,Wyoming,WY,577737,28,47932,1312,NA,4.846495896921956,NA,NA,5.588306493389602,NA,NA
2020-07-04,Wyoming,WY,577737,24,47932,1289,NA,4.154139340218819,NA,NA,5.5388524536250925,NA,NA
2020-07-03,Wyoming,WY,577737,32,47932,1267,NA,5.5388524536250925,NA,NA,4.549771658334898,NA,NA
2020-07-02,Wyoming,WY,577737,36,47932,1233,NA,6.23120901032823,NA,NA,5.365763314449309,NA,NA
2020-07-01,Wyoming,WY,577737,27,45310,1203,NA,4.6734067577461715,NA,NA,5.291582254802544,NA,NA
2020-06-30,Wyoming,WY,577737,37,45310,1184,NA,6.404298149504013,NA,NA,5.291582254802544,NA,NA
2020-06-29,Wyoming,WY,577737,33,42402,1151,NA,5.711941592800876,NA,NA,5.5388524536250925,NA,NA
2020-06-28,Wyoming,WY,577737,25,42402,1121,NA,4.327228479394604,NA,NA,5.810849672329897,NA,NA
2020-06-27,Wyoming,WY,577737,24,42402,1097,NA,4.154139340218819,NA,NA,5.761395632565387,NA,NA
2020-06-26,Wyoming,WY,577737,42,42402,1079,NA,7.269743845382934,NA,NA,5.439944374096074,NA,NA
2020-06-25,Wyoming,WY,577737,47,40154,1052,NA,8.135189541261855,NA,NA,5.439944374096074,NA,NA
2020-06-24,Wyoming,WY,577737,25,40154,1016,NA,4.327228479394604,NA,NA,5.26685523492029,NA,NA
2020-06-23,Wyoming,WY,577737,24,38300,992,NA,4.154139340218819,NA,NA,4.821768877039702,NA,NA
2020-06-22,Wyoming,WY,577737,33,36228,974,NA,5.711941592800876,NA,NA,4.500317618570388,NA,NA
2020-06-21,Wyoming,WY,577737,18,36228,947,NA,3.115604505164115,NA,NA,4.079958280572055,NA,NA
2020-06-20,Wyoming,WY,577737,6,36228,930,NA,1.0385348350547048,NA,NA,4.079958280572055,NA,NA
2020-06-19,Wyoming,WY,577737,29,36228,927,NA,5.01958503609774,NA,NA,4.20359337998333,NA,NA
2020-06-18,Wyoming,WY,577737,30,35916,906,NA,5.192674175273524,NA,NA,3.3876017238689187,NA,NA
2020-06-17,Wyoming,WY,577737,25,34839,884,NA,4.327228479394604,NA,NA,3.1897855648108795,NA,NA
2020-06-16,Wyoming,WY,577737,29,34190,866,NA,5.01958503609774,NA,NA,3.6101449028092127,NA,NA
2020-06-15,Wyoming,WY,577737,0,32387,841,NA,0,NA,NA,3.338147684104409,NA,NA
2020-06-14,Wyoming,WY,577737,10,32387,841,NA,1.7308913917578412,NA,NA,3.313420664222154,NA,NA
2020-06-13,Wyoming,WY,577737,23,32387,832,NA,3.981050201043035,NA,NA,2.942515365988331,NA,NA
2020-06-12,Wyoming,WY,577737,18,31684,811,NA,3.115604505164115,NA,NA,2.472701988225488,NA,NA
2020-06-11,Wyoming,WY,577737,29,31402,793,NA,5.01958503609774,NA,NA,2.7941532466948016,NA,NA
2020-06-10,Wyoming,WY,577737,10,30795,768,NA,1.7308913917578412,NA,NA,2.744699206930292,NA,NA
2020-06-09,Wyoming,WY,577737,10,30126,760,NA,1.7308913917578412,NA,NA,2.3243398689319585,NA,NA
2020-06-08,Wyoming,WY,577737,13,29762,748,NA,2.250158809285194,NA,NA,2.3243398689319585,NA,NA
2020-06-07,Wyoming,WY,577737,8,28538,734,NA,1.3847131134062731,NA,NA,1.6072562923465674,NA,NA
2020-06-06,Wyoming,WY,577737,6,28295,726,NA,1.0385348350547048,NA,NA,1.4836211929352932,NA,NA
2020-06-05,Wyoming,WY,577737,18,27400,721,NA,3.115604505164115,NA,NA,1.2363509941127442,NA,NA
2020-06-04,Wyoming,WY,577737,0,26777,703,NA,0,NA,NA,1.087988874819215,NA,NA
2020-06-03,Wyoming,WY,577737,5,26416,703,NA,0.8654456958789206,NA,NA,1.0138078151724506,NA,NA
2020-06-02,Wyoming,WY,577737,0,25532,700,NA,0,NA,NA,1.0385348350547052,NA,NA
2020-06-01,Wyoming,WY,577737,7,24937,700,NA,1.211623974230489,NA,NA,1.0138078151724506,NA,NA
2020-05-31,Wyoming,WY,577737,5,24183,693,NA,0.8654456958789206,NA,NA,1.6072562923465674,NA,NA
2020-05-30,Wyoming,WY,577737,7,23900,688,NA,1.211623974230489,NA,NA,1.4836211929352932,NA,NA
2020-05-29,Wyoming,WY,577737,17,23060,682,NA,2.9425153659883305,NA,NA,1.7803454315223515,NA,NA
2020-05-28,Wyoming,WY,577737,24,22591,665,NA,4.154139340218819,NA,NA,2.2254317894029394,NA,NA
2020-05-27,Wyoming,WY,577737,0,21300,648,NA,0,NA,NA,2.101796689991665,NA,NA
2020-05-26,Wyoming,WY,577737,12,21300,648,NA,2.0770696701094096,NA,NA,2.1759777496384296,NA,NA
2020-05-25,Wyoming,WY,577737,25,20189,638,NA,4.327228479394604,NA,NA,2.1512507297561747,NA,NA
2020-05-24,Wyoming,WY,577737,0,19836,615,NA,0,NA,NA,1.5578022525820576,NA,NA
2020-05-23,Wyoming,WY,577737,10,19836,615,NA,1.7308913917578412,NA,NA,2.07706967010941,NA,NA
2020-05-22,Wyoming,WY,577737,16,19424,608,NA,2.7694262268125462,NA,NA,2.07706967010941,NA,NA
2020-05-21,Wyoming,WY,577737,0,18649,596,NA,0,NA,NA,1.458894173053038,NA,NA
2020-05-20,Wyoming,WY,577737,21,18649,596,NA,3.634871922691467,NA,NA,2.3985209285787232,NA,NA
2020-05-19,Wyoming,WY,577737,12,17661,577,NA,2.0770696701094096,NA,NA,2.1759777496384296,NA,NA
2020-05-18,Wyoming,WY,577737,0,16897,566,NA,0,NA,NA,2.12652370987392,NA,NA
2020-05-17,Wyoming,WY,577737,38,16709,566,NA,6.577387288679796,NA,NA,2.7694262268125462,NA,NA
2020-05-16,Wyoming,WY,577737,1,16219,541,NA,0.17308913917578414,NA,NA,2.250158809285194,NA,NA
2020-05-15,Wyoming,WY,577737,14,15848,541,NA,2.423247948460978,NA,NA,2.274885829167449,NA,NA
2020-05-14,Wyoming,WY,577737,26,15417,529,NA,4.500317618570388,NA,NA,2.299612849049704,NA,NA
2020-05-13,Wyoming,WY,577737,0,14789,513,NA,0,NA,NA,1.7803454315223515,NA,NA
